2025-12-06T23:44:16.045110,0.000,14.001,13.929
2025-12-06T23:44:16.959005,0.000,14.001,13.929
2025-12-06T23:44:18.088199,0.000,14.001,13.929
2025-12-06T23:44:19.006717,0.000,14.001,13.929
2025-12-06T23:44:19.933575,0.000,14.001,13.929
2025-12-06T23:44:20.906247,0.000,14.001,13.929
2025-12-06T23:44:21.978259,0.000,14.001,13.929
2025-12-06T23:44:23.106468,0.000,14.001,13.929
2025-12-06T23:44:24.236412,0.000,14.001,13.929
2025-12-06T23:44:25.047619,0.000,14.001,13.929
2025-12-06T23:44:25.977120,0.000,14.001,13.929
2025-12-06T23:44:27.098255,0.000,14.001,13.929
2025-12-06T23:44:28.117945,0.000,14.001,13.929
2025-12-06T23:44:29.154488,0.000,14.001,13.929
2025-12-06T23:44:30.181101,0.000,14.001,13.929
2025-12-06T23:44:31.202189,0.000,14.001,13.929
2025-12-06T23:44:32.215175,0.000,14.001,13.929
2025-12-06T23:44:33.151908,0.000,14.001,13.929
2025-12-06T23:44:34.371284,0.000,14.001,13.929
2025-12-06T23:44:35.287859,0.000,14.001,13.929
2025-12-06T23:44:36.315498,0.000,14.001,13.929
2025-12-06T23:44:37.251530,0.000,14.001,13.929
2025-12-06T23:44:38.261386,0.000,14.001,13.929
2025-12-06T23:44:39.390334,0.000,14.001,13.929
2025-12-06T23:44:40.512804,0.000,14.001,13.929
2025-12-06T23:44:41.644919,0.000,14.001,13.929
2025-12-06T23:44:42.453402,0.000,14.001,13.929
2025-12-06T23:44:43.387236,0.000,14.001,13.929
2025-12-06T23:44:44.511566,0.000,14.001,13.929
2025-12-06T23:44:45.525620,0.000,14.001,13.929
2025-12-06T23:44:46.553670,0.000,14.001,13.929
2025-12-06T23:44:47.473708,0.000,14.001,13.929
2025-12-06T23:44:48.803212,0.000,14.001,13.929
2025-12-06T23:44:49.525183,0.000,14.001,13.929
2025-12-06T23:44:50.543252,0.000,14.001,13.929
2025-12-06T23:44:51.567515,0.000,14.001,13.929
2025-12-06T23:44:52.698354,0.000,14.001,13.929
2025-12-06T23:44:53.721715,0.000,14.001,13.929
2025-12-06T23:44:55.053467,0.000,14.001,13.929
2025-12-06T23:44:55.570521,0.000,14.001,13.929
2025-12-06T23:44:56.790757,0.000,14.001,13.929
2025-12-06T23:44:57.940105,0.000,14.001,13.929
2025-12-06T23:44:58.760047,0.000,14.001,13.929
2025-12-06T23:44:59.673199,0.000,14.001,13.929
2025-12-06T23:45:00.789117,0.000,14.001,13.929
2025-12-06T23:45:01.630707,0.000,14.001,13.929
2025-12-06T23:45:02.937880,0.000,14.001,13.929
2025-12-06T23:45:03.868925,0.000,14.001,13.929
2025-12-06T23:45:04.885123,0.000,14.001,13.929
2025-12-06T23:45:05.810736,0.000,14.001,13.929
2025-12-06T23:45:06.829916,0.000,14.001,13.929
2025-12-06T23:45:08.057711,0.000,14.001,13.929
2025-12-06T23:45:08.986144,0.000,14.001,13.929
2025-12-06T23:45:09.918774,0.000,14.001,13.929
2025-12-06T23:45:11.125003,0.000,14.001,13.929
2025-12-06T23:45:11.973046,0.000,14.001,13.929
2025-12-06T23:45:12.828792,0.000,14.001,13.929
2025-12-06T23:45:14.103405,0.000,14.001,13.929
2025-12-06T23:45:15.124565,0.000,14.001,13.929
2025-12-06T23:45:16.156828,0.000,14.001,13.929
2025-12-06T23:45:16.970054,0.000,14.001,13.929
2025-12-06T23:45:18.102082,0.000,14.001,13.929
2025-12-06T23:45:19.123428,0.000,14.001,13.929
2025-12-06T23:45:20.241680,0.000,14.001,13.929
2025-12-06T23:45:21.277139,0.000,14.001,13.929
2025-12-06T23:45:22.191666,0.000,14.001,13.929
2025-12-06T23:45:23.330071,0.000,14.001,13.929
2025-12-06T23:45:24.135064,0.000,14.001,13.929
2025-12-06T23:45:25.359448,0.000,14.001,13.929
2025-12-06T23:45:26.601285,0.000,14.001,13.929
2025-12-06T23:45:27.209404,0.000,14.001,13.929
2025-12-06T23:45:28.538599,0.000,14.001,13.929
2025-12-06T23:45:29.356582,0.000,14.001,13.929
2025-12-06T23:45:30.384017,0.000,14.001,13.929
2025-12-06T23:45:31.520740,0.000,14.001,13.929
2025-12-06T23:45:32.636918,0.000,14.001,13.929
2025-12-06T23:45:33.360530,0.000,14.001,13.929
2025-12-06T23:45:34.387007,0.000,14.001,13.929
2025-12-06T23:45:35.297616,0.000,14.001,13.929
2025-12-06T23:45:36.428176,0.000,14.001,13.929
2025-12-06T23:45:37.552436,0.000,14.001,13.929
2025-12-06T23:45:38.468892,0.000,14.001,13.929
2025-12-06T23:45:39.407068,0.000,14.001,13.929
2025-12-06T23:45:40.419896,0.000,14.001,13.929
2025-12-06T23:45:41.545534,0.000,14.001,13.929
2025-12-06T23:45:42.568010,0.000,14.001,13.929
2025-12-06T23:45:43.598048,0.000,14.001,13.929
2025-12-06T23:45:44.658355,0.000,14.001,13.929
2025-12-06T23:45:45.645514,0.000,14.001,13.929
2025-12-06T23:45:46.562928,0.000,14.001,13.929
2025-12-06T23:45:47.693002,0.000,14.001,13.929
2025-12-06T23:45:48.709209,0.000,14.001,13.929
2025-12-06T23:45:49.628087,0.000,14.001,13.929
2025-12-06T23:45:50.655008,0.000,14.001,13.929
2025-12-06T23:45:51.984309,0.000,14.001,13.929
2025-12-06T23:45:52.710365,0.000,14.001,13.929
2025-12-06T23:45:53.733589,0.000,14.001,13.929
2025-12-06T23:45:54.859673,0.000,14.001,13.929
2025-12-06T23:45:55.686136,0.000,14.001,13.929
2025-12-06T23:45:56.798094,0.000,14.001,13.929
2025-12-06T23:45:57.825929,0.000,14.001,13.929
2025-12-06T23:45:58.956183,0.000,14.001,13.929
2025-12-06T23:45:59.979196,0.000,14.001,13.929
2025-12-06T23:46:01.101625,0.000,14.001,13.929
2025-12-06T23:46:01.815646,0.000,14.001,13.929
2025-12-06T23:46:02.859817,0.000,14.001,13.929
2025-12-06T23:46:03.765359,0.000,14.001,13.929
2025-12-06T23:46:05.000150,0.000,14.001,13.929
2025-12-06T23:46:06.028488,0.000,14.001,13.929
2025-12-06T23:46:07.158174,0.000,14.001,13.929
2025-12-06T23:46:08.026980,0.000,14.001,13.929
2025-12-06T23:46:09.007693,0.000,14.001,13.929
2025-12-06T23:46:10.438129,0.000,14.001,13.929
2025-12-06T23:46:11.238045,0.000,14.001,13.929
2025-12-06T23:46:12.167813,0.000,14.001,13.929
2025-12-06T23:46:13.000862,0.000,14.001,13.929
2025-12-06T23:46:14.111006,0.000,14.001,13.929
2025-12-06T23:46:15.126028,0.000,14.001,13.929
2025-12-06T23:46:16.495133,0.000,14.001,13.929
2025-12-06T23:46:17.199840,0.000,14.001,13.929
2025-12-06T23:46:18.319412,0.000,14.001,13.929
2025-12-06T23:46:19.329003,0.000,14.001,13.929
2025-12-06T23:46:20.247856,0.000,14.001,13.929
2025-12-06T23:46:21.189436,0.000,14.001,13.929
2025-12-06T23:46:22.427987,0.000,14.001,13.929
2025-12-06T23:46:23.318109,0.000,14.001,13.929
2025-12-06T23:46:24.240733,0.000,14.001,13.929
2025-12-06T23:46:25.275110,0.000,14.001,13.929
2025-12-06T23:46:26.301577,0.000,14.001,13.929
2025-12-06T23:46:27.417574,0.000,14.001,13.929
2025-12-06T23:46:28.437589,0.000,14.001,13.929
2025-12-06T23:46:29.261887,0.000,14.001,13.929
2025-12-06T23:46:30.405109,0.007,14.001,13.936
2025-12-06T23:46:31.420690,0.944,14.917,14.880
2025-12-06T23:46:32.330012,0.596,15.512,15.476
2025-12-06T23:46:33.357420,0.376,15.899,15.851
2025-12-06T23:46:34.379932,0.256,16.165,16.107
2025-12-06T23:46:35.417720,0.167,16.327,16.273
2025-12-06T23:46:36.332316,0.091,16.419,16.364
2025-12-06T23:46:37.551326,0.020,16.438,16.384
2025-12-06T23:46:38.481610,0.000,16.438,16.384
2025-12-06T23:46:39.615055,0.000,16.438,16.384
2025-12-06T23:46:40.629717,0.000,16.438,16.384
2025-12-06T23:46:41.656623,0.000,16.438,16.384
2025-12-06T23:46:42.571541,0.000,16.438,16.384
2025-12-06T23:46:43.705518,0.000,16.438,16.384
2025-12-06T23:46:44.833050,0.000,16.438,16.384
2025-12-06T23:46:45.851722,0.000,16.438,16.384
2025-12-06T23:46:46.673987,0.000,16.438,16.384
2025-12-06T23:46:47.601935,0.000,16.438,16.384
2025-12-06T23:46:48.716542,0.000,16.438,16.384
2025-12-06T23:46:49.739604,0.062,16.499,16.447
2025-12-06T23:46:50.768372,0.220,16.717,16.667
2025-12-06T23:46:51.706514,0.144,16.860,16.811
2025-12-06T23:46:52.716830,0.067,16.925,16.878
2025-12-06T23:46:53.739602,0.007,16.925,16.884
2025-12-06T23:46:54.974925,0.000,16.925,16.884
2025-12-06T23:46:55.814490,0.000,16.925,16.884
2025-12-06T23:46:56.926805,0.000,16.925,16.884
2025-12-06T23:46:58.040878,0.000,16.925,16.884
2025-12-06T23:46:58.871372,0.000,16.925,16.884
2025-12-06T23:46:59.895966,0.000,16.925,16.884
2025-12-06T23:47:00.919338,0.000,16.925,16.884
2025-12-06T23:47:02.134122,0.000,16.925,16.884
2025-12-06T23:47:02.861163,0.000,16.925,16.884
2025-12-06T23:47:03.882011,0.000,16.925,16.884
2025-12-06T23:47:04.897936,0.000,16.925,16.884
2025-12-06T23:47:06.046905,0.000,16.925,16.884
2025-12-06T23:47:06.941791,0.000,16.925,16.884
2025-12-06T23:47:08.041236,0.000,16.925,16.884
2025-12-06T23:47:09.093731,0.000,16.925,16.884
2025-12-06T23:47:10.021677,0.000,16.925,16.884
2025-12-06T23:47:11.059713,0.000,16.925,16.884
2025-12-06T23:47:12.065728,0.000,16.925,16.884
2025-12-06T23:47:13.090861,0.000,16.925,16.884
2025-12-06T23:47:14.218228,0.000,16.925,16.884
2025-12-06T23:47:15.134322,0.000,16.925,16.884
2025-12-06T23:47:16.179568,0.000,16.925,16.884
2025-12-06T23:47:17.194945,0.000,16.925,16.884
2025-12-06T23:47:18.228337,0.000,16.925,16.884
2025-12-06T23:47:19.238871,0.000,16.925,16.884
2025-12-06T23:47:20.260796,0.000,16.925,16.884
2025-12-06T23:47:21.389134,0.000,16.925,16.884
2025-12-06T23:47:22.309888,0.000,16.925,16.884
2025-12-06T23:47:23.227528,0.000,16.925,16.884
2025-12-06T23:47:24.253434,0.000,16.925,16.884
2025-12-06T23:47:25.480700,0.000,16.925,16.884
2025-12-06T23:47:26.400389,0.000,16.925,16.884
2025-12-06T23:47:27.443210,0.000,16.925,16.884
2025-12-06T23:47:28.448232,0.000,16.925,16.884
2025-12-06T23:47:29.604623,0.000,16.925,16.884
2025-12-06T23:47:30.510593,0.000,16.925,16.884
2025-12-06T23:47:31.421463,0.000,16.925,16.884
2025-12-06T23:47:32.443330,0.000,16.925,16.884
2025-12-06T23:47:33.568538,0.000,16.925,16.884
2025-12-06T23:47:34.488634,0.000,16.925,16.884
2025-12-06T23:47:35.660519,0.000,16.925,16.884
2025-12-06T23:47:36.544534,0.000,16.925,16.884
2025-12-06T23:47:37.778830,0.000,16.925,16.884
2025-12-06T23:47:38.630784,0.000,16.925,16.884
2025-12-06T23:47:39.511540,0.000,16.925,16.884
2025-12-06T23:47:40.641653,0.000,16.925,16.884
2025-12-06T23:47:41.657318,0.000,16.925,16.884
2025-12-06T23:47:42.690639,0.000,16.925,16.884
2025-12-06T23:47:43.717853,0.000,16.925,16.884
2025-12-06T23:47:44.649818,0.000,16.925,16.884
2025-12-06T23:47:45.611382,0.000,16.925,16.884
2025-12-06T23:47:46.780506,0.000,16.925,16.884
2025-12-06T23:47:47.903821,0.000,16.925,16.884
2025-12-06T23:47:48.838994,0.000,16.925,16.884
2025-12-06T23:47:49.853465,0.000,16.925,16.884
2025-12-06T23:47:50.769434,0.000,16.925,16.884
2025-12-06T23:47:51.811656,0.000,16.925,16.884
2025-12-06T23:47:52.718244,0.000,16.925,16.884
2025-12-06T23:47:53.845800,0.000,16.925,16.884
2025-12-06T23:47:54.887759,0.000,16.925,16.884
2025-12-06T23:47:55.991355,0.000,16.925,16.884
2025-12-06T23:47:56.946100,0.000,16.925,16.884
2025-12-06T23:47:57.937377,0.000,16.925,16.884
2025-12-06T23:47:58.867163,0.000,16.925,16.884
2025-12-06T23:48:00.005203,0.000,16.925,16.884
2025-12-06T23:48:01.013030,0.000,16.925,16.884
2025-12-06T23:48:02.057593,0.000,16.925,16.884
2025-12-06T23:48:03.075628,0.000,16.925,16.884
2025-12-06T23:48:04.391643,0.000,16.925,16.884
2025-12-06T23:48:05.220799,0.000,16.925,16.884
2025-12-06T23:48:06.041233,0.000,16.925,16.884
2025-12-06T23:48:07.169182,0.000,16.925,16.884
2025-12-06T23:48:08.099968,0.000,16.925,16.884
2025-12-06T23:48:09.201325,0.000,16.925,16.884
2025-12-06T23:48:09.981192,0.000,16.925,16.884
2025-12-06T23:48:11.152061,0.000,16.925,16.884
2025-12-06T23:48:12.181736,0.000,16.925,16.884
2025-12-06T23:48:13.196399,0.000,16.925,16.884
2025-12-06T23:48:14.531631,0.000,16.925,16.884
2025-12-06T23:48:15.148824,0.000,16.925,16.884
2025-12-06T23:48:16.187679,0.000,16.925,16.884
2025-12-06T23:48:17.196235,0.324,17.240,17.209
2025-12-06T23:48:18.228012,0.638,17.896,17.847
2025-12-06T23:48:19.158793,0.393,18.270,18.240
2025-12-06T23:48:20.175368,0.273,18.530,18.513
2025-12-06T23:48:21.290723,0.184,18.709,18.698
2025-12-06T23:48:22.325467,0.116,18.830,18.813
2025-12-06T23:48:23.331432,0.049,18.880,18.862
2025-12-06T23:48:24.377658,0.002,18.880,18.864
2025-12-06T23:48:25.229317,0.000,18.880,18.864
2025-12-06T23:48:26.286987,0.000,18.880,18.864
2025-12-06T23:48:27.342977,0.000,18.880,18.864
2025-12-06T23:48:28.308726,0.000,18.880,18.864
2025-12-06T23:48:29.480471,0.000,18.880,18.864
2025-12-06T23:48:30.360442,0.000,18.880,18.864
2025-12-06T23:48:31.430243,0.000,18.880,18.864
2025-12-06T23:48:32.364007,0.000,18.880,18.864
2025-12-06T23:48:33.489717,0.000,18.880,18.864
2025-12-06T23:48:34.397884,0.000,18.880,18.864
2025-12-06T23:48:35.535868,0.000,18.880,18.864
2025-12-06T23:48:36.556356,0.000,18.880,18.864
2025-12-06T23:48:37.670661,0.000,18.880,18.864
2025-12-06T23:48:38.611333,0.000,18.880,18.864
2025-12-06T23:48:39.715328,0.000,18.880,18.864
2025-12-06T23:48:40.869055,0.000,18.880,18.864
2025-12-06T23:48:41.788553,0.000,18.880,18.864
2025-12-06T23:48:42.693707,0.000,18.880,18.864
2025-12-06T23:48:43.810335,0.000,18.880,18.864
2025-12-06T23:48:44.838487,0.000,18.880,18.864
2025-12-06T23:48:45.760695,0.000,18.880,18.864
2025-12-06T23:48:46.677406,0.000,18.880,18.864
2025-12-06T23:48:47.926868,0.000,18.880,18.864
2025-12-06T23:48:48.836357,0.000,18.880,18.864
2025-12-06T23:48:49.873225,0.000,18.880,18.864
2025-12-06T23:48:50.880827,0.000,18.880,18.864
2025-12-06T23:48:51.807944,0.000,18.880,18.864
2025-12-06T23:48:52.843889,0.000,18.880,18.864
2025-12-06T23:48:53.957305,0.000,18.880,18.864
2025-12-06T23:48:54.972690,0.000,18.880,18.864
2025-12-06T23:48:56.109599,0.000,18.880,18.864
2025-12-06T23:48:56.939877,0.000,18.880,18.864
2025-12-06T23:48:57.942415,0.000,18.880,18.864
2025-12-06T23:48:59.068358,0.000,18.880,18.864
2025-12-06T23:49:00.101746,0.000,18.880,18.864
2025-12-06T23:49:01.119575,0.000,18.880,18.864
2025-12-06T23:49:02.142757,0.000,18.880,18.864
2025-12-06T23:49:03.307856,0.000,18.880,18.864
2025-12-06T23:49:03.948008,0.000,18.880,18.864
2025-12-06T23:49:05.526286,0.000,18.880,18.864
2025-12-06T23:49:06.241984,0.000,18.880,18.864
2025-12-06T23:49:07.261707,0.000,18.880,18.864
2025-12-06T23:49:08.188216,0.000,18.880,18.864
2025-12-06T23:49:09.104262,0.000,18.880,18.864
2025-12-06T23:49:10.251890,0.000,18.880,18.864
2025-12-06T23:49:11.380301,0.000,18.880,18.864
2025-12-06T23:49:12.297196,0.000,18.880,18.864
2025-12-06T23:49:13.307774,0.000,18.880,18.864
2025-12-06T23:49:14.248011,0.000,18.880,18.864
2025-12-06T23:49:15.352266,0.000,18.880,18.864
2025-12-06T23:49:16.374394,0.000,18.880,18.864
2025-12-06T23:49:17.152494,0.000,18.880,18.864
2025-12-06T23:49:18.422993,0.000,18.880,18.864
2025-12-06T23:49:19.463556,0.000,18.880,18.864
2025-12-06T23:49:20.477540,0.000,18.880,18.864
2025-12-06T23:49:21.248006,0.000,18.880,18.864
2025-12-06T23:49:22.271368,0.000,18.880,18.864
2025-12-06T23:49:23.354740,0.000,18.880,18.864
2025-12-06T23:49:24.374406,0.000,18.880,18.864
2025-12-06T23:49:25.390255,0.000,18.880,18.864
2025-12-06T23:49:26.520569,0.000,18.880,18.864
2025-12-06T23:49:27.451638,0.000,18.880,18.864
2025-12-06T23:49:28.669777,0.000,18.880,18.864
2025-12-06T23:49:29.328354,0.000,18.880,18.864
2025-12-06T23:49:30.713274,0.000,18.880,18.864
2025-12-06T23:49:31.538779,0.000,18.880,18.864
2025-12-06T23:49:32.681022,0.000,18.880,18.864
2025-12-06T23:49:33.603505,0.000,18.880,18.864
2025-12-06T23:49:34.833972,0.000,18.880,18.864
2025-12-06T23:49:35.861829,0.000,18.880,18.864
2025-12-06T23:49:36.961996,0.000,18.880,18.864
2025-12-06T23:49:37.677994,0.000,18.880,18.864
2025-12-06T23:49:38.724500,0.000,18.880,18.864
2025-12-06T23:49:39.745610,0.000,18.880,18.864
2025-12-06T23:49:40.860657,0.000,18.880,18.864
2025-12-06T23:49:41.797332,0.000,18.880,18.864
2025-12-06T23:49:42.617844,0.000,18.880,18.864
2025-12-06T23:49:43.933122,0.000,18.880,18.864
2025-12-06T23:49:44.748256,0.000,18.880,18.864
2025-12-06T23:49:45.870901,0.000,18.880,18.864
2025-12-06T23:49:46.723543,0.000,18.880,18.864
2025-12-06T23:49:48.047681,0.000,18.880,18.864
2025-12-06T23:49:49.064304,0.000,18.880,18.864
2025-12-06T23:49:50.091046,0.000,18.880,18.864
2025-12-06T23:49:50.891786,0.000,18.880,18.864
2025-12-06T23:49:51.921957,0.000,18.880,18.864
2025-12-06T23:49:52.940996,0.000,18.880,18.864
2025-12-06T23:49:54.168637,0.000,18.880,18.864
2025-12-06T23:49:55.310633,0.000,18.880,18.864
2025-12-06T23:49:56.229819,0.000,18.880,18.864
2025-12-06T23:49:57.150312,0.000,18.880,18.864
2025-12-06T23:49:57.911490,0.000,18.880,18.864
2025-12-06T23:49:59.181485,0.000,18.880,18.864
2025-12-06T23:50:00.201001,0.000,18.880,18.864
2025-12-06T23:50:01.226053,0.000,18.880,18.864
2025-12-06T23:50:02.147704,0.000,18.880,18.864
2025-12-06T23:50:03.176003,0.000,18.880,18.864
2025-12-06T23:50:04.201085,0.000,18.880,18.864
2025-12-06T23:50:05.229251,0.000,18.880,18.864
2025-12-06T23:50:06.142244,0.000,18.880,18.864
2025-12-06T23:50:07.188843,0.000,18.880,18.864
2025-12-06T23:50:08.308085,0.000,18.880,18.864
2025-12-06T23:50:09.214416,0.000,18.880,18.864
2025-12-06T23:50:10.262325,0.000,18.880,18.864
2025-12-06T23:50:11.176093,0.000,18.880,18.864
2025-12-06T23:50:12.142853,0.000,18.880,18.864
2025-12-06T23:50:13.342534,0.000,18.880,18.864
2025-12-06T23:50:14.442090,0.000,18.880,18.864
2025-12-06T23:50:15.363666,0.000,18.880,18.864
2025-12-06T23:50:16.389073,0.000,18.880,18.864
2025-12-06T23:50:17.433482,0.000,18.880,18.864
2025-12-06T23:50:18.441258,0.000,18.880,18.864
2025-12-06T23:50:19.578149,0.000,18.880,18.864
2025-12-06T23:50:20.390325,0.000,18.880,18.864
2025-12-06T23:50:21.748396,0.000,18.880,18.864
2025-12-06T23:50:22.533727,0.000,18.880,18.864
2025-12-06T23:50:23.553540,0.000,18.880,18.864
2025-12-06T23:50:24.576777,0.000,18.880,18.864
2025-12-06T23:50:25.601851,0.000,18.880,18.864
2025-12-06T23:50:26.519243,0.000,18.880,18.864
2025-12-06T23:50:27.650768,0.000,18.880,18.864
2025-12-06T23:50:28.467832,0.000,18.880,18.864
2025-12-06T23:50:29.487008,0.000,18.880,18.864
2025-12-06T23:50:30.475385,0.000,18.880,18.864
2025-12-06T23:50:31.508788,0.000,18.880,18.864
2025-12-06T23:50:32.564717,0.000,18.880,18.864
2025-12-06T23:50:33.505250,0.000,18.880,18.864
2025-12-06T23:50:34.616729,0.000,18.880,18.864
2025-12-06T23:50:35.549142,0.000,18.880,18.864
2025-12-06T23:50:36.575550,0.000,18.880,18.864
2025-12-06T23:50:37.615602,0.000,18.880,18.864
2025-12-06T23:50:38.653891,0.000,18.880,18.864
2025-12-06T23:50:39.838063,0.000,18.880,18.864
2025-12-06T23:50:40.755733,0.000,18.880,18.864
2025-12-06T23:50:41.880712,0.000,18.880,18.864
2025-12-06T23:50:42.808568,0.000,18.880,18.864
2025-12-06T23:50:43.931698,0.000,18.880,18.864
2025-12-06T23:50:44.651766,0.000,18.880,18.864
2025-12-06T23:50:46.083695,0.000,18.880,18.864
2025-12-06T23:50:47.110746,0.000,18.880,18.864
2025-12-06T23:50:47.926768,0.000,18.880,18.864
2025-12-06T23:50:48.846617,0.000,18.880,18.864
2025-12-06T23:50:49.982182,0.000,18.880,18.864
2025-12-06T23:50:51.200521,0.000,18.880,18.864
2025-12-06T23:50:52.228169,0.000,18.880,18.864
2025-12-06T23:50:53.149012,0.000,18.880,18.864
2025-12-06T23:50:54.087257,0.000,18.880,18.864
2025-12-06T23:50:55.014896,0.000,18.880,18.864
2025-12-06T23:50:56.115177,0.000,18.880,18.864
2025-12-06T23:50:57.139336,0.000,18.880,18.864
2025-12-06T23:50:58.164696,0.000,18.880,18.864
2025-12-06T23:50:59.391521,0.000,18.880,18.864
2025-12-06T23:51:00.121272,0.000,18.880,18.864
2025-12-06T23:51:01.439800,0.440,19.311,19.304
2025-12-06T23:51:02.170447,0.427,19.725,19.731
2025-12-06T23:51:03.178472,0.284,20.009,20.016
2025-12-06T23:51:04.201213,0.198,20.211,20.213
2025-12-06T23:51:05.328844,0.133,20.343,20.347
2025-12-06T23:51:06.476109,0.880,21.267,21.227
2025-12-06T23:51:07.400548,0.607,21.850,21.833
2025-12-06T23:51:08.110880,0.373,22.208,22.207
2025-12-06T23:51:09.531763,0.253,22.471,22.460
2025-12-06T23:51:10.347984,0.176,22.647,22.636
2025-12-06T23:51:11.393899,0.111,22.755,22.747
2025-12-06T23:51:12.397035,0.056,22.813,22.802
2025-12-06T23:51:13.232024,0.007,22.813,22.809
2025-12-06T23:51:14.447113,0.000,22.813,22.809
2025-12-06T23:51:15.484382,0.000,22.813,22.809
2025-12-06T23:51:16.403558,0.000,22.813,22.809
2025-12-06T23:51:17.416217,0.000,22.813,22.809
2025-12-06T23:51:18.540658,0.000,22.813,22.809
2025-12-06T23:51:19.326567,0.702,23.543,23.511
2025-12-06T23:51:20.485772,0.707,24.236,24.218
2025-12-06T23:51:21.508113,0.420,24.664,24.638
2025-12-06T23:51:22.533460,0.287,24.957,24.924
2025-12-06T23:51:23.460562,0.202,25.167,25.127
2025-12-06T23:51:24.586896,0.107,25.272,25.233
2025-12-06T23:51:25.599863,0.982,26.264,26.216
2025-12-06T23:51:26.742412,0.587,26.850,26.802
2025-12-06T23:51:27.549902,0.360,27.203,27.162
2025-12-06T23:51:28.574073,0.291,27.503,27.453
2025-12-06T23:51:29.597803,0.862,28.322,28.316
2025-12-06T23:51:30.725619,0.482,28.804,28.798
2025-12-06T23:51:31.757115,0.318,29.138,29.116
2025-12-06T23:51:32.779370,0.218,29.364,29.333
2025-12-06T23:51:33.630990,0.142,29.501,29.476
2025-12-06T23:51:34.829564,0.076,29.577,29.551
2025-12-06T23:51:35.758802,0.016,29.592,29.567
2025-12-06T23:51:36.870953,0.000,29.592,29.567
2025-12-06T23:51:37.793932,0.000,29.592,29.567
2025-12-06T23:51:38.815345,0.000,29.592,29.567
2025-12-06T23:51:39.842558,0.000,29.592,29.567
2025-12-06T23:51:40.870673,0.000,29.592,29.567
2025-12-06T23:51:41.907706,0.000,29.592,29.567
2025-12-06T23:51:43.113479,0.000,29.592,29.567
2025-12-06T23:51:43.937956,0.000,29.592,29.567
2025-12-06T23:51:45.059856,0.000,29.592,29.567
2025-12-06T23:51:46.501265,0.000,29.592,29.567
2025-12-06T23:51:47.211358,0.000,29.592,29.567
2025-12-06T23:51:48.042501,0.000,29.592,29.567
2025-12-06T23:51:49.159904,0.000,29.592,29.567
2025-12-06T23:51:50.084732,0.000,29.592,29.567
2025-12-06T23:51:51.101937,0.000,29.592,29.567
2025-12-06T23:51:52.136367,0.000,29.592,29.567
2025-12-06T23:51:53.069839,0.000,29.592,29.567
2025-12-06T23:51:54.187929,0.000,29.592,29.567
2025-12-06T23:51:55.218687,0.000,29.592,29.567
2025-12-06T23:51:56.116242,0.000,29.592,29.567
2025-12-06T23:51:57.044384,0.096,29.686,29.662
2025-12-06T23:51:58.192913,0.620,30.294,30.282
2025-12-06T23:51:59.216911,0.384,30.678,30.667
2025-12-06T23:52:00.337752,0.260,30.948,30.927
2025-12-06T23:52:01.139113,0.176,31.117,31.102
2025-12-06T23:52:02.266562,0.102,31.223,31.204
2025-12-06T23:52:03.321981,0.053,31.279,31.258
2025-12-06T23:52:04.335157,0.504,31.764,31.762
2025-12-06T23:52:05.386235,0.431,32.190,32.193
2025-12-06T23:52:06.368346,0.236,32.431,32.429
2025-12-06T23:52:07.284617,0.264,32.698,32.693
2025-12-06T23:52:08.314706,0.138,32.840,32.831
2025-12-06T23:52:09.436036,0.144,32.988,32.976
2025-12-06T23:52:10.458397,0.129,33.116,33.104
2025-12-06T23:52:11.486312,0.038,33.153,33.142
2025-12-06T23:52:12.512383,0.000,33.153,33.142
2025-12-06T23:52:13.446386,0.000,33.153,33.142
2025-12-06T23:52:14.469880,0.000,33.153,33.142
2025-12-06T23:52:15.474778,0.000,33.153,33.142
2025-12-06T23:52:16.608045,0.000,33.153,33.142
2025-12-06T23:52:17.532256,0.000,33.153,33.142
2025-12-06T23:52:18.445777,0.000,33.153,33.142
2025-12-06T23:52:19.682561,0.000,33.153,33.142
2025-12-06T23:52:20.593120,0.000,33.153,33.142
2025-12-06T23:52:21.634692,0.000,33.153,33.142
2025-12-06T23:52:22.642464,0.000,33.153,33.142
2025-12-06T23:52:23.566933,0.000,33.153,33.142
2025-12-06T23:52:24.586099,0.000,33.153,33.142
2025-12-06T23:52:25.729603,0.000,33.153,33.142
2025-12-06T23:52:26.740971,0.000,33.153,33.142
2025-12-06T23:52:27.665524,0.000,33.153,33.142
2025-12-06T23:52:28.812267,0.000,33.153,33.142
2025-12-06T23:52:29.728001,0.000,33.153,33.142
2025-12-06T23:52:30.768058,0.000,33.153,33.142
2025-12-06T23:52:31.789550,0.000,33.153,33.142
2025-12-06T23:52:32.793738,0.000,33.153,33.142
2025-12-06T23:52:33.811365,0.000,33.153,33.142
2025-12-06T23:52:34.733097,0.000,33.153,33.142
2025-12-06T23:52:35.750385,0.000,33.153,33.142
2025-12-06T23:52:36.776675,0.842,33.987,33.984
2025-12-06T23:52:37.720763,0.662,34.616,34.647
2025-12-06T23:52:39.028986,0.662,35.252,35.309
2025-12-06T23:52:39.950597,0.489,35.750,35.798
2025-12-06T23:52:40.886575,0.636,36.405,36.433
2025-12-06T23:52:41.900385,0.396,36.812,36.829
2025-12-06T23:52:42.930852,0.273,37.077,37.102
2025-12-06T23:52:43.953907,0.178,37.246,37.280
